url,prix_tnd,nom,marque,ram_go,stockage_go,taille_ecran,cpu_brand,cpu_serie,os_platform,semaine,cluster_direct,gamme_prix,cluster_id
https://www.mytek.tn/pc-portable-hp-omnibook-x-flip-2-in-1-ai-16-as0018nk-ultra-7-256v-16g-1to-ssd.html,4799.0,PC Portable HP OmniBook X Flip 2-in-1 AI 16-as0018nk Ultra 7 256V 16G 1To SSD,HP,16.0,1024.0,16.0,Intel,0.0,Windows 11 Famille,4,0,,
https://www.mytek.tn/pc-portable-hp-omnibook-x-flip-2-in-1-ai-16-as0017nk-ultra-7-258v-32g-1to-ssd.html,5059.0,PC Portable HP OmniBook X Flip 2-in-1 AI 16-as0017nk Ultra 7 258V 32G 1To SSD,HP,32.0,1024.0,16.0,Intel,0.0,Windows 11 Famille,4,0,,
https://www.mytek.tn/pc-portable-hp-omnibook-ultra-flip-14-fh0008nk-ultra-5-226v-16g-512g-ssd-gris.html,5245.0,PC Portable HP OmniBook Ultra Flip 14-fh0008nk Ultra 5 226V 16G 512G SSD - Gris,HP,16.0,512.0,14.0,Intel,0.0,Windows 11 Famille,4,0,Premium,HP::Premium::c1
https://www.mytek.tn/pc-portable-hp-omen-gaming-16-am0091nf-ultra-7-255h-16go-rtx-5060.html,5699.0,PC Portable HP OMEN Gaming 16-am0091nf Ultra 7 255H 16Go RTX 5060,HP,16.0,1024.0,16.0,Intel,0.0,FreeDos,4,0,,
https://www.mytek.tn/pc-portable-hp-omnibook-ultra-flip-14-fh0000nk-ultra-7-258v-32g-1to-ssd-bleu.html,6099.0,PC Portable HP OmniBook Ultra Flip 14-fh0000nk Ultra 7 258V 32G 1To SSD - Bleu,HP,32.0,1024.0,14.0,Intel,0.0,Windows 11 Famille,4,0,Premium,HP::Premium::c1
https://www.mytek.tn/pc-portable-hp-omnibook-x-flip-2-in-1-ai-16-as0016nk-ultra-7-258v-32g-2to-ssd.html,6199.0,PC Portable HP OmniBook X Flip 2-in-1 AI 16-as0016nk Ultra 7 258V 32G 2To SSD,HP,32.0,2048.0,16.0,Intel,0.0,Windows 11 Famille,4,0,,
https://www.mytek.tn/pc-portable-gamer-hp-omen-max-16-ah0042nf-ultra-9-275hx-32go-rtx-5060.html,9059.0,PC Portable Gamer HP OMEN MAX 16-ah0042nf Ultra 9 275HX 32Go RTX 5060,HP,32.0,1024.0,16.0,Intel,0.0,Windows 11 Famille,4,0,Premium,HP::Premium::c1
https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8go-256go-ssd-noir.html,1099.0,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8Go 256Go SSD - Noir,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8g-256g-ssd-noir.html,1149.0,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8G 256G SSD - Noir,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd.html,1219.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,1239.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd.html,1249.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8go-256g-ssd.html,1259.0,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8Go 256G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Pro,4,0,,
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256-g-ssd.html,1269.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256 G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris.html,1279.0,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8Go 256Go SSD - Gris,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-gris.html,1299.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD - Gris,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256-g-ssd.html,1299.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256 G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256-g-ssd-gris.html,1309.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD - Gris,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8-go-256g-ssd.html,1315.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8 Go 256G SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-16go-256go-ssd-noir.html,1319.0,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 16Go 256Go SSD - Noir,LENOVO,16.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd.html,1329.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256Go SSD,LENOVO,8.0,256.0,15.6,Intel,0.0,FreeDos,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256-g-ssd-gris.html,1339.0,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256 G SSD - Gris,LENOVO,8.0,256.0,15.6,Intel,0.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-16go-256g-ssd-noir.html,1369.0,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 16Go 256G SSD - Noir,LENOVO,16.0,256.0,15.6,Intel,0.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8g-256go-ssd-gris.html,1379.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD Athlon 8G 256Go SSD - Gris,LENOVO,8.0,256.0,15.6,AMD,0.0,FreeDos,4,1,Économique,LENOVO::Économique::c3
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8g-256g-ssd-gris.html,1419.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD Athlon 8G 256G SSD - Gris,LENOVO,8.0,256.0,15.6,AMD,0.0,Windows 11 Pro,4,1,Économique,LENOVO::Économique::c3
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13eme-gen-8g-512go-ssd-gris.html,1489.0,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13ème Gén 8G 512Go SSD - Gris,LENOVO,8.0,512.0,15.6,Intel,3.0,FreeDos,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8g-512g-ssd-gris.html,1519.0,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13è Gén 8G 512G SSD - Gris,LENOVO,8.0,512.0,15.6,Intel,3.0,FreeDos,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13eme-gen-8g-512g-ssd-gris.html,1529.0,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13ème Gén 8G 512G SSD - Gris,LENOVO,8.0,512.0,15.6,Intel,3.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-gris.html,1559.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 3 8G 256G SSD - Gris,LENOVO,8.0,256.0,15.6,AMD,0.0,Windows 11 Famille,4,1,Économique,LENOVO::Économique::c3
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8go-512g-ssd-gris.html,1559.0,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13è Gén 8Go 512G SSD - Gris,LENOVO,8.0,512.0,15.6,Intel,3.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-win-11-pro-gris.html,1639.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 3 8G 256G SSD - Gris,LENOVO,8.0,256.0,15.6,AMD,0.0,Windows 11 Pro,4,1,,
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-8g-512go-ssd-gris.html,1789.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 8G 512Go SSD - Gris,LENOVO,8.0,512.0,15.3,Intel,5.0,FreeDos,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-8go-512go-ssd-gris.html,1799.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 8Go 512Go SSD - Gris,LENOVO,8.0,512.0,15.3,Intel,5.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-8g-512g-ssd-gris.html,1839.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 8G 512G SSD - Gris,LENOVO,8.0,512.0,15.3,Intel,5.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-5-16g-512g-ssd-gris.html,1899.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 5 16G 512G SSD - Gris,LENOVO,16.0,512.0,15.6,AMD,0.0,FreeDos,4,1,Économique,LENOVO::Économique::c3
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen5-16g-512g-ssd-gris.html,1949.0,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN5 16G 512G SSD - Gris,LENOVO,16.0,512.0,15.6,AMD,0.0,Windows 11 Pro,4,1,Économique,LENOVO::Économique::c3
https://www.mytek.tn/pc-portable-lenovo-v15-g5-irl-i3-13e-gen-8g-512go-ssd-noir.html,1989.0,PC Portable LENOVO V15 G5 IRL i3 13è Gén 8G 512Go SSD - Noir,LENOVO,8.0,512.0,15.6,Intel,3.0,FreeDos,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-16go-512go-ssd-bleu.html,2099.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 16Go 512Go SSD - Bleu,LENOVO,16.0,512.0,15.3,Intel,5.0,Windows 11 Famille,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-v15-g5-irl-i5-13e-gen-8go-512go-ssd-noir.html,2119.0,PC Portable LENOVO V15 G5 IRL i5 13è Gén 8Go 512Go SSD - Noir,LENOVO,8.0,512.0,15.6,Intel,5.0,FreeDos,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-v15-g5-irl-i5-13e-gen-8g-512go-ssd-noir.html,2169.0,PC Portable LENOVO V15 G5 IRL i5 13è Gén 8G 512Go SSD - Noir,LENOVO,8.0,512.0,15.6,Intel,5.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13eme-gen-16g-512g-ssd-gris.html,2205.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13ème Gén 16G 512G SSD - Gris,LENOVO,16.0,512.0,15.3,Intel,5.0,FreeDos,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-v15-g5-irl-i7-13e-gen-8go-512go-ssd-noir.html,2259.0,PC Portable LENOVO V15 G5 IRL i7 13è Gén 8Go 512Go SSD - Noir,LENOVO,8.0,512.0,15.6,Intel,7.0,FreeDos,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-v15-g5-irl-i7-13e-gen-8g-512go-ssd-noir.html,2309.0,PC Portable LENOVO V15 G5 IRL i7 13è Gén 8G 512Go SSD - Noir,LENOVO,8.0,512.0,15.6,Intel,7.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-24g-512go-ssd-gris.html,2329.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 24G 512Go SSD - Gris,LENOVO,24.0,512.0,15.3,Intel,5.0,FreeDos,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i5-13e-gen-24g-512g-ssd-gris.html,2369.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i5 13è Gén 24G 512G SSD - Gris,LENOVO,24.0,512.0,15.3,Intel,5.0,Windows 11 Pro,4,0,Économique,LENOVO::Économique::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16g-512go-ssd-gris.html,2379.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16G 512Go SSD - Gris,LENOVO,16.0,512.0,15.3,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16go-512go-ssd-gris.html,2399.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16Go 512Go SSD - Gris,LENOVO,16.0,512.0,15.3,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16go-512g-ssd-gris.html,2399.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16Go 512G SSD - Gris,LENOVO,16.0,512.0,15.3,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16go-512go-ssd.html,2429.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16Go 512Go SSD,LENOVO,16.0,512.0,15.3,Intel,7.0,Windows 11 Pro,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16g-512go-ssd.html,2439.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16G 512Go SSD,LENOVO,16.0,512.0,15.3,Intel,7.0,Windows 11 Pro,4,0,,
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-16g-512g-ssd-gris.html,2449.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 16G 512G SSD - Gris,LENOVO,16.0,512.0,15.3,Intel,7.0,Windows 11 Pro,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-arp-amd-ryzen-5-16go-512go-ssd-gris.html,2459.0,PC Portable LENOVO ThinkBook 16 G7 ARP AMD RYZEN 5 16Go 512Go SSD - Gris,LENOVO,16.0,512.0,16.0,AMD,0.0,FreeDos,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-arp-amd-ryzen-5-16g-512go-ssd-gris.html,2469.0,PC Portable LENOVO ThinkBook 16 G7 ARP AMD RYZEN 5 16G 512Go SSD - Gris,LENOVO,16.0,512.0,16.0,AMD,0.0,FreeDos,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-8g-rtx-3050.html,2499.0,PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 8G RTX 3050,LENOVO,8.0,512.0,15.6,Intel,5.0,Windows 11 Famille,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-arp-amd-ryzen-5-16g-512g-ssd-gris.html,2499.0,PC Portable LENOVO ThinkBook 16 G7 ARP AMD RYZEN 5 16G 512G SSD - Gris,LENOVO,16.0,512.0,16.0,AMD,0.0,Windows 11 Pro,4,1,,
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-arp-amd-ryzen-5-16go-512g-ssd-gris.html,2519.0,PC Portable LENOVO ThinkBook 16 G7 ARP AMD RYZEN 5 16Go 512G SSD - Gris,LENOVO,16.0,512.0,16.0,AMD,0.0,Windows 11 Pro,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-8g-rtx3050.html,2549.0,PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 8G RTX3050,LENOVO,8.0,512.0,15.6,Intel,5.0,Windows 11 Pro,4,0,,
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g9-irl-intel-core-5-210h-8g-512g-ssd.html,2689.0,PC Portable LENOVO ThinkBook 16 G9 IRL Intel Core 5 210H 8G 512G SSD,LENOVO,8.0,512.0,16.0,Intel,5.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-24go-512go-ssd-gris.html,2799.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 24Go 512Go SSD - Gris,LENOVO,24.0,512.0,15.3,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-8g-512go-ssd-gris.html,2829.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 8G 512Go SSD - Gris,LENOVO,8.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13e-gen-24g-512go-ssd-gris.html,2849.0,PC Portable LENOVO IdeaPad Slim 3 15IRH10 i7 13è Gén 24G 512Go SSD - Gris,LENOVO,24.0,512.0,15.3,Intel,7.0,Windows 11 Pro,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-16go-rtx3050.html,2899.0,PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 16Go RTX3050,LENOVO,16.0,512.0,15.6,Intel,5.0,Windows 11 Famille,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15arp10e-amd-ryzen-5-16g-rtx-3050.html,2999.0,PC Portable Gamer LENOVO LOQ 15ARP10E AMD RYZEN 5 16G RTX 3050,LENOVO,16.0,1024.0,15.6,AMD,0.0,Windows 11 Famille,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-7-255h-8g-512go-ssd-gris.html,3049.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 7 255H 8G 512Go SSD - Gris,LENOVO,8.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-16g-512g-ssd-gris.html,3049.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 16G 512G SSD - Gris,LENOVO,16.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-5-16go-rtx-3050.html,3049.0,PC Portable Gamer LENOVO LOQ 15ARP9 AMD RYZEN 5 16Go RTX 3050,LENOVO,16.0,512.0,15.6,AMD,0.0,FreeDos,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15arp9-amd-ryzen-5-16g-rtx-3050.html,3099.0,PC Portable Gamer LENOVO LOQ 15ARP9 AMD RYZEN 5 16G RTX 3050,LENOVO,16.0,512.0,15.6,AMD,0.0,Windows 11 Pro,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g9-irl-intel-core-7-240h-8g-512g-ssd.html,3179.0,PC Portable LENOVO ThinkBook 16 G9 IRL Intel Core 7 240H 8G 512G SSD,LENOVO,8.0,512.0,16.0,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-thinkpad-e16-gen-3-ultra-5-225u-8g-512go-ssd-noir.html,3199.0,PC Portable LENOVO ThinkPad E16 Gen 3 Ultra 5 225U 8G 512Go SSD - Noir,LENOVO,8.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i5-13e-gen-16go-rtx-3050.html,3229.0,PC Portable Gamer LENOVO LOQ 15IRX9 i5 13è Gén 16Go RTX 3050,LENOVO,16.0,512.0,15.6,Intel,5.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-16g-512go-ssd-gris.html,3239.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 16G 512Go SSD - Gris,LENOVO,16.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i5-13e-gen-16g-rtx-3050.html,3279.0,PC Portable Gamer LENOVO LOQ 15IRX9 i5 13è Gén 16G RTX 3050,LENOVO,16.0,512.0,15.6,Intel,5.0,Windows 11 Pro,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15iax9-i5-12eme-gen-24g-rtx-3050.html,3299.0,PC Portable Gamer LENOVO LOQ 15IAX9 i5 12ème Gén 24G RTX 3050,LENOVO,24.0,512.0,15.6,Intel,5.0,Windows 11 Famille,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g7-arp-amd-ryzen-5-32g-512go-ssd-gris.html,3299.0,PC Portable LENOVO ThinkBook 16 G7 ARP AMD RYZEN 5 32G 512Go SSD - Gris,LENOVO,32.0,512.0,16.0,AMD,0.0,FreeDos,4,1,Milieu de gamme,LENOVO::Milieu de gamme::c3
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i7-13eme-gen-16g-rtx-3050.html,3349.0,PC Portable Gamer LENOVO LOQ 15IRX9 i7 13ème Gén 16G RTX 3050,LENOVO,16.0,512.0,15.6,Intel,7.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c2
https://www.mytek.tn/pc-portable-lenovo-ideapad-5-2-in-1-14irh9-i5-13e-gen-16go-512go-ssd.html,3355.0,PC Portable LENOVO IdeaPad 5 2-in-1 14IRH9 i5 13è Gén 16Go 512Go SSD,LENOVO,16.0,512.0,14.0,Intel,5.0,Windows 11 Famille,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15irx9-i5-13eme-gen-16go-rtx-4050.html,3399.0,PC Portable Gamer LENOVO LOQ 15IRX9 i5 13ème Gén 16Go RTX 4050,LENOVO,16.0,512.0,15.6,Intel,5.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c1
https://www.mytek.tn/pc-portable-lenovo-ideapad-5-2-in-1-14irh9-i5-13e-gen-16g-512go-ssd.html,3405.0,PC Portable LENOVO IdeaPad 5 2-in-1 14IRH9 i5 13è Gén 16G 512Go SSD,LENOVO,16.0,512.0,14.0,Intel,5.0,Windows 11 Pro,4,0,,
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15ahp10-amd-ryzen-5-16go-rtx-5050.html,3435.0,PC Portable Gamer LENOVO LOQ 15AHP10 AMD Ryzen 5 16Go RTX 5050,LENOVO,16.0,512.0,15.6,AMD,5.0,FreeDos,4,1,,
https://www.mytek.tn/pc-portable-gamer-lenovo-loq-15ahp10-amd-ryzen-5-16g-rtx-5050.html,3435.0,PC Portable Gamer LENOVO LOQ 15AHP10 AMD Ryzen 5 16G RTX 5050,LENOVO,16.0,512.0,15.6,AMD,5.0,FreeDos,4,1,,
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-5-225u-24g-512g-ssd-gris.html,3459.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 5 225U 24G 512G SSD - Gris,LENOVO,24.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
https://www.mytek.tn/pc-portable-lenovo-thinkbook-16-g8-ial-ultra-7-255h-16g-512g-ssd-gris.html,3465.0,PC Portable LENOVO ThinkBook 16 G8 IAL Ultra 7 255H 16G 512G SSD - Gris,LENOVO,16.0,512.0,16.0,Intel,0.0,FreeDos,4,0,Milieu de gamme,LENOVO::Milieu de gamme::c0
